mapSize(36, 30, 80, 100)
imageFilename("images/tiles6_gapped.png")
start{x=6,y=8}
loadTiles{
  {14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14},
  {14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14},
  {14,14,14,15,15,15,15,15,14,15,15,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14},
  {14,14,20,0,0,0,0,0,2,0,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14},
  {14,14,20,0,0,0,0,0,2,0,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14},
  {14,14,20,0,0,0,0,0,2,0,50,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14},
  {14,14,20,0,0,0,0,0,2,0,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14},
  {14,14,20,0,0,0,0,0,2,0,0,8,20,0,0,0,0,10,13,19,0,0,0,0,0,0,0,9,14,14},
  {14,14,20,0,0,0,0,0,2,0,0,8,20,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,8,14},
  {14,14,20,0,0,0,0,0,2,0,0,8,20,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,8,14},
  {14,14,20,0,0,0,0,0,2,0,0,8,20,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,8,14},
  {14,14,20,0,0,0,0,0,2,0,0,8,20,0,0,0,0,0,8,20,0,0,0,0,0,0,0,50,8,14},
  {14,14,20,0,0,0,0,0,2,0,0,8,20,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,8,14},
  {14,14,20,0,0,0,0,0,2,0,0,8,20,0,0,0,0,0,8,20,0,0,0,0,0,0,0,10,14,14},
  {14,14,20,0,0,0,0,0,2,0,0,8,20,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,8,14},
  {14,14,20,0,0,0,0,0,9,13,16,14,20,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,8,14},
  {14,14,20,0,0,0,0,0,0,2,50,8,20,0,0,0,0,0,8,20,0,0,0,0,0,0,0,50,8,14},
  {14,14,20,0,0,0,0,0,0,2,0,8,20,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,8,14},
  {14,14,20,0,0,0,0,0,0,2,0,8,20,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,8,14},
  {14,14,20,0,0,0,0,0,0,2,0,8,20,0,0,0,0,0,8,20,0,0,0,0,0,0,52,10,14,14},
  {14,14,20,0,0,0,0,0,0,2,0,8,20,0,0,0,0,0,8,20,0,0,0,0,0,0,0,50,8,14},
  {14,14,20,0,0,0,0,0,0,3,0,8,20,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,8,14},
  {14,14,20,0,0,0,0,0,0,0,0,8,20,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,8,14},
  {14,14,20,0,0,0,0,0,0,0,0,8,20,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,8,14},
  {14,14,20,0,0,0,0,0,0,0,0,8,20,0,0,0,0,50,8,20,0,0,0,0,0,0,0,0,8,14},
  {14,14,20,0,0,0,0,0,0,0,0,8,20,0,0,0,0,0,8,20,0,0,0,0,0,0,0,10,14,14},
  {14,14,20,0,0,0,0,0,0,0,0,8,20,0,0,0,0,0,8,20,0,0,0,0,0,0,0,50,8,14},
  {14,14,20,0,0,0,0,0,0,0,0,8,20,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,8,14},
  {14,14,20,0,0,0,0,0,0,0,0,8,20,0,0,0,0,7,14,20,0,0,0,0,0,0,0,0,8,14},
  {14,14,20,0,0,0,0,0,0,52,10,15,21,0,0,0,0,8,14,14,16,16,16,16,22,0,0,0,8,14},
  {14,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,20,0,0,0,0,0,0,0,0,8,14},
  {14,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,20,0,0,0,0,28,0,0,0,8,14},
